passenger;date_dep;date_arr;diff_dep;diff_arr;model;airport_dep;airport_arr;fare_condition;amount
68;2017/07/27 12:04:00.000;2017/07/27 13:35:00.000;00:04:00;01:31:00;Боинг 737-300;Храброво;Шереметьево;Economy;11700,0
60;2017/07/27 12:04:00.000;2017/07/27 13:35:00.000;00:04:00;01:31:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
41;2017/07/27 12:04:00.000;2017/07/27 13:35:00.000;00:04:00;01:31:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
69;2017/07/28 12:03:00.000;2017/07/28 13:33:00.000;00:03:00;01:30:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
19;2017/07/28 12:03:00.000;2017/07/28 13:33:00.000;00:03:00;01:30:00;Боинг 737-300;Храброво;Шереметьево;Business;32000,0
60;2017/07/28 12:03:00.000;2017/07/28 13:33:00.000;00:03:00;01:30:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
16;2017/07/29 12:05:00.000;2017/07/29 13:36:00.000;00:05:00;01:31:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
2;2017/07/29 12:05:00.000;2017/07/29 13:36:00.000;00:05:00;01:31:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
10;2017/07/29 12:05:00.000;2017/07/29 13:36:00.000;00:05:00;01:31:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
24;2017/07/30 12:03:00.000;2017/07/30 13:33:00.000;00:03:00;01:30:00;Боинг 737-300;Храброво;Шереметьево;Economy;11700,0
45;2017/07/30 12:03:00.000;2017/07/30 13:33:00.000;00:03:00;01:30:00;Боинг 737-300;Храброво;Шереметьево;Business;32000,0
91;2017/07/30 12:03:00.000;2017/07/30 13:33:00.000;00:03:00;01:30:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
64;2017/07/31 12:03:00.000;2017/07/31 13:33:00.000;00:03:00;01:30:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
9;2017/07/31 12:03:00.000;2017/07/31 13:33:00.000;00:03:00;01:30:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
40;2017/07/31 12:03:00.000;2017/07/31 13:33:00.000;00:03:00;01:30:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
54;2017/08/02 12:01:00.000;2017/08/02 13:30:00.000;00:01:00;01:29:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
18;2017/08/02 12:01:00.000;2017/08/02 13:30:00.000;00:01:00;01:29:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
57;2017/08/02 12:01:00.000;2017/08/02 13:30:00.000;00:01:00;01:29:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
45;2017/08/02 12:01:00.000;2017/08/02 13:30:00.000;00:01:00;01:29:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
67;2017/08/02 12:01:00.000;2017/08/02 13:30:00.000;00:01:00;01:29:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
1;2017/08/03 12:00:00.000;2017/08/03 13:28:00.000;00:00:00;01:28:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
31;2017/08/04 12:01:00.000;2017/08/04 13:31:00.000;00:01:00;01:30:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
9;2017/08/04 12:01:00.000;2017/08/04 13:31:00.000;00:01:00;01:30:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
20;2017/08/04 12:01:00.000;2017/08/04 13:31:00.000;00:01:00;01:30:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
25;2017/08/04 12:01:00.000;2017/08/04 13:31:00.000;00:01:00;01:30:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
50;2017/08/07 12:04:00.000;2017/08/07 13:34:00.000;00:04:00;01:30:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
20;2017/08/07 12:04:00.000;2017/08/07 13:34:00.000;00:04:00;01:30:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
19;2017/08/07 12:04:00.000;2017/08/07 13:34:00.000;00:04:00;01:30:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
26;2017/08/07 12:04:00.000;2017/08/07 13:34:00.000;00:04:00;01:30:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
22;2017/08/11 12:01:00.000;2017/08/11 13:32:00.000;00:01:00;01:31:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
68;2017/08/11 12:01:00.000;2017/08/11 13:32:00.000;00:01:00;01:31:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
20;2017/08/11 12:01:00.000;2017/08/11 13:32:00.000;00:01:00;01:31:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
41;2017/08/14 12:01:00.000;2017/08/14 13:30:00.000;00:01:00;01:29:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
83;2017/08/15 12:02:00.000;2017/08/15 13:32:00.000;00:02:00;01:30:00;Боинг 737-300;Храброво;Шереметьево;Economy;11700,0
12;2017/08/15 12:02:00.000;2017/08/15 13:32:00.000;00:02:00;01:30:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
85;2017/08/15 12:02:00.000;2017/08/15 13:32:00.000;00:02:00;01:30:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
48;2017/08/15 12:02:00.000;2017/08/15 13:32:00.000;00:02:00;01:30:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
44;2017/08/15 12:02:00.000;2017/08/15 13:32:00.000;00:02:00;01:30:00;Боинг 737-300;Храброво;Шереметьево;Economy;10700,0
70;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
9;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Business;20000,0
10;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Business;20000,0
79;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
72;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
66;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
97;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
30;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
23;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
4;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Business;20000,0
43;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
62;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
63;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
59;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
65;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
2;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Business;20000,0
54;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;7300,0
86;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
55;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;7300,0
60;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
73;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
91;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
64;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
69;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
56;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
80;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
74;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
29;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
45;2017/05/17 12:00:00.000;2017/05/17 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
37;2017/05/20 12:00:00.000;2017/05/20 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
43;2017/05/20 12:00:00.000;2017/05/20 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
106;2017/05/20 12:00:00.000;2017/05/20 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
57;2017/05/20 12:00:00.000;2017/05/20 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
104;2017/05/20 12:00:00.000;2017/05/20 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
5;2017/05/20 12:00:00.000;2017/05/20 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Business;20000,0
88;2017/05/20 12:00:00.000;2017/05/20 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
81;2017/05/20 12:00:00.000;2017/05/20 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
90;2017/05/20 12:00:00.000;2017/05/20 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
56;2017/05/20 12:00:00.000;2017/05/20 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
30;2017/05/20 12:00:00.000;2017/05/20 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
60;2017/05/20 12:00:00.000;2017/05/20 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
14;2017/05/20 12:00:00.000;2017/05/20 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Business;20000,0
41;2017/05/20 12:00:00.000;2017/05/20 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
44;2017/05/20 12:00:00.000;2017/05/20 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
61;2017/05/20 12:00:00.000;2017/05/20 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
65;2017/05/20 12:00:00.000;2017/05/20 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
70;2017/05/20 12:00:00.000;2017/05/20 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;7300,0
79;2017/05/20 12:00:00.000;2017/05/20 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
64;2017/05/20 12:00:00.000;2017/05/20 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
8;2017/05/20 12:00:00.000;2017/05/20 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Business;20000,0
40;2017/05/20 12:00:00.000;2017/05/20 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
94;2017/05/20 12:00:00.000;2017/05/20 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
95;2017/05/20 12:00:00.000;2017/05/20 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
109;2017/05/20 12:00:00.000;2017/05/20 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
17;2017/05/20 12:00:00.000;2017/05/20 12:55:00.000;00:05:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Business;20000,0
10;2017/05/23 11:57:00.000;2017/05/23 12:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Business;20000,0
81;2017/05/23 11:57:00.000;2017/05/23 12:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
39;2017/05/23 11:57:00.000;2017/05/23 12:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
20;2017/05/23 11:57:00.000;2017/05/23 12:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Business;20000,0
55;2017/05/23 11:57:00.000;2017/05/23 12:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
83;2017/05/23 11:57:00.000;2017/05/23 12:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
68;2017/05/23 11:57:00.000;2017/05/23 12:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
17;2017/05/23 11:57:00.000;2017/05/23 12:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Business;20000,0
127;2017/05/23 11:57:00.000;2017/05/23 12:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
44;2017/05/23 11:57:00.000;2017/05/23 12:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
125;2017/05/23 11:57:00.000;2017/05/23 12:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
118;2017/05/23 11:57:00.000;2017/05/23 12:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
25;2017/05/23 11:57:00.000;2017/05/23 12:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;7300,0
37;2017/05/23 11:57:00.000;2017/05/23 12:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
99;2017/05/23 11:57:00.000;2017/05/23 12:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
104;2017/05/23 11:57:00.000;2017/05/23 12:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
86;2017/05/23 11:57:00.000;2017/05/23 12:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
80;2017/05/23 11:57:00.000;2017/05/23 12:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
77;2017/05/23 11:57:00.000;2017/05/23 12:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;7300,0
93;2017/05/23 11:57:00.000;2017/05/23 12:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
15;2017/05/23 11:57:00.000;2017/05/23 12:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Business;20000,0
27;2017/05/23 11:57:00.000;2017/05/23 12:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
122;2017/05/23 11:57:00.000;2017/05/23 12:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
119;2017/05/23 11:57:00.000;2017/05/23 12:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
3;2017/05/23 11:57:00.000;2017/05/23 12:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Business;20000,0
36;2017/05/23 11:57:00.000;2017/05/23 12:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
73;2017/05/23 11:57:00.000;2017/05/23 12:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;7300,0
